Sampling Point Id,Air Pollutant,Air Pollution Level,Year,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude
SPO-SI0008R_06001_100,PM2.5,12.614,2012,Background,rural,14.8581,45.5611
SPO-SI0008R_06001_100,PM2.5,12.262,2009,Background,rural,14.8581,45.5611
SPO-SI0008R_06001_100,PM2.5,10.613,2008,Background,rural,14.8581,45.5611
SPO-SI0008R_06001_100,PM2.5,11.609,2010,Background,rural,14.8581,45.5611
SPO-FI00280_06001_100,PM2.5,8.09,2012,Industrial,suburban,28.2459,61.0575
SPO_PL0527A_6001_001,PM2.5,49.097,2010,Background,suburban,18.4713,49.9219
SPO_PL0527A_6001_001,PM2.5,39.893,2012,Background,suburban,18.4713,49.9219
SPO-SK0013A_06001_100,PM2.5,21.732,2012,Background,suburban,18.5141,48.667
SPO-SK0013A_06001_100,PM2.5,19.777,2010,Background,suburban,18.5141,48.667
SPO-SK0013A_06001_100,PM2.5,26.864,2011,Background,suburban,18.5141,48.667
SPO-FR18008_06001_100,PM2.5,13.833,2003,Background,suburban,3.307,49.863
SPO-FR10010_06001_100,PM2.5,12.212,2005,Background,suburban,2.5272,51.0692
SPO-FR41017_6001,PM2.5,17.856,2008,Background,suburban,9.4346,42.6713
SPO-FR41017_6001,PM2.5,11.558,2012,Background,suburban,9.4346,42.6713
SPO-FR41017_6001,PM2.5,11.23,2010,Background,suburban,9.4346,42.6713
SPO-FR24021_6001,PM2.5,17.145,2009,Industrial,suburban,7.3733,43.7866
SPO-FR24021_6001,PM2.5,18.771,2010,Industrial,suburban,7.3733,43.7866
SPO-FR02020_6001,PM2.5,22.939,2009,Industrial,suburban,5.2201,43.5108
SPO-FR27008_6001,PM2.5,20.893,2011,Traffic,suburban,4.8049,45.3533
SPO-SK0018A_06001_100,PM2.5,23.916,2010,Industrial,suburban,21.1752,48.5921
SPO-SK0018A_06001_100,PM2.5,30.759,2011,Industrial,suburban,21.1752,48.5921
SPO-SK0018A_06001_100,PM2.5,26.316,2012,Industrial,suburban,21.1752,48.5921
SPO-RO0072A_06001_100,PM2.5,23.314,2007,Background,rural,26.1445,44.649
SPO-RO0072A_06001_100,PM2.5,31.067,2006,Background,rural,26.1445,44.649
SPO-PT02019_06001_100,PM2.5,16.357,2011,Background,rural,-8.8917,39.9239
SPO-PT03096_06001_100,PM2.5,11.301,2004,Background,rural,-8.4661,39.3525
SPO-PT02019_06001_100,PM2.5,8.64,2008,Background,rural,-8.8917,39.9239
SPO-PT03096_06001_100,PM2.5,7.615,2008,Background,rural,-8.4661,39.3525
SPO-PT03099_06001_100,PM2.5,9.273,2009,Background,rural,-8.6906,38.6356
SPO-PT04002_06001_100,PM2.5,10.616,2011,Background,rural,-8.7986,38.0769
SPO-PT03099_06001_100,PM2.5,7.855,2011,Background,rural,-8.6906,38.6356
SPO-PT03096_06001_100,PM2.5,6.969,2012,Background,rural,-8.4661,39.3525
SPO-PT02020_06001_100,PM2.5,5.48,2012,Background,rural,-7.3019,40.2331
SPO-PT04002_06001_100,PM2.5,12.415,2005,Background,rural,-8.7986,38.0769
SPO-PT03102_06001_100,PM2.5,8.689,2009,Background,rural,-9.2456,39.2783
SPO-PT03102_06001_100,PM2.5,5.789,2011,Background,rural,-9.2456,39.2783
SPO-PT02020_06001_100,PM2.5,6.85,2010,Background,rural,-7.3019,40.2331
SPO-PT03102_06001_100,PM2.5,6.498,2010,Background,rural,-9.2456,39.2783
SPO-PT01048_06001_100,PM2.5,4.326,2011,Background,rural,-7.7908,41.3714
SPO-PT01048_06001_100,PM2.5,4.976,2009,Background,rural,-7.7908,41.3714
SPO-PT04002_06001_100,PM2.5,8.924,2012,Background,rural,-8.7986,38.0769
SPO-PT02019_06001_100,PM2.5,6.794,2009,Background,rural,-8.8917,39.9239
SPO-PT02019_06001_100,PM2.5,11.835,2010,Background,rural,-8.8917,39.9239
SPO-PT02020_06001_100,PM2.5,10.373,2006,Background,rural,-7.3019,40.2331
SPO-PT02019_06001_100,PM2.5,33.867,2005,Background,rural,-8.8917,39.9239
SPO-PT02019_06001_100,PM2.5,14.321,2006,Background,rural,-8.8917,39.9239
SPO-PT04006_06001_100,PM2.5,8.179,2012,Background,rural,-7.3975,38.615
SPO-PT04006_06001_100,PM2.5,9.611,2009,Background,rural,-7.3975,38.615
SPO-PT03096_06001_100,PM2.5,9.939,2003,Background,rural,-8.4661,39.3525
SPO-PT03096_06001_100,PM2.5,9.531,2011,Background,rural,-8.4661,39.3525
SPO-PT01048_06001_100,PM2.5,4.024,2008,Background,rural,-7.7908,41.3714
SPO-PT01048_06001_100,PM2.5,11.135,2004,Background,rural,-7.7908,41.3714
SPO-PT03096_06001_100,PM2.5,9.204,2010,Background,rural,-8.4661,39.3525
SPO-PT02020_06001_100,PM2.5,9.805,2005,Background,rural,-7.3019,40.2331
SPO-PT02020_06001_100,PM2.5,7.142,2009,Background,rural,-7.3019,40.2331
SPO-PT07001_06001_100,PM2.5,3.021,2010,Background,rural,-28.6314,38.605
SPO-PT07001_06001_100,PM2.5,2.71,2009,Background,rural,-28.6314,38.605
SPO-PT03099_06001_100,PM2.5,6.759,2010,Background,rural,-8.6906,38.6356
SPO-PT04002_06001_100,PM2.5,11.024,2009,Background,rural,-8.7986,38.0769
SPO-PT02019_06001_100,PM2.5,11.295,2007,Background,rural,-8.8917,39.9239
SPO-PT05012_06001_100,PM2.5,7.946,2005,Background,rural,-7.6786,37.3125
SPO-PT02020_06001_100,PM2.5,6.451,2011,Background,rural,-7.3019,40.2331
SPO-PT02020_06001_100,PM2.5,8.349,2007,Background,rural,-7.3019,40.2331
SPO-PT07001_06001_100,PM2.5,2.937,2007,Background,rural,-28.6314,38.605
SPO-PT07001_06001_100,PM2.5,2.21,2012,Background,rural,-28.6314,38.605
SPO-PT02019_06001_100,PM2.5,2.608,2004,Background,rural,-8.8917,39.9239
SPO-PT01048_06001_100,PM2.5,13.88,2005,Background,rural,-7.7908,41.3714
SPO-PT01048_06001_100,PM2.5,3.591,2010,Background,rural,-7.7908,41.3714
SPO-PT04002_06001_100,PM2.5,12.887,2010,Background,rural,-8.7986,38.0769
SPO-PT03096_06001_100,PM2.5,14.946,2005,Background,rural,-8.4661,39.3525
SPO-PT02019_06001_100,PM2.5,14.83,2012,Background,rural,-8.8917,39.9239
SPO-PT04006_06001_100,PM2.5,10.525,2005,Background,rural,-7.3975,38.615
SPO-PT04006_06001_100,PM2.5,9.112,2010,Background,rural,-7.3975,38.615
SPO-PT05012_06001_100,PM2.5,7.901,2006,Background,rural,-7.6786,37.3125
SPO-PT01048_06001_100,PM2.5,3.653,2012,Background,rural,-7.7908,41.3714
SPO-PT02020_06001_100,PM2.5,5.73,2008,Background,rural,-7.3019,40.2331
SPO-PT04002_06001_100,PM2.5,13.363,2006,Background,rural,-8.7986,38.0769
SPO-PT04006_06001_100,PM2.5,9.738,2008,Background,rural,-7.3975,38.615
SPO-PT04006_06001_100,PM2.5,9.973,2006,Background,rural,-7.3975,38.615
SPO-PT05012_06001_100,PM2.5,4.837,2012,Background,rural,-7.6786,37.3125
SPO-PT03096_06001_100,PM2.5,11.212,2007,Background,rural,-8.4661,39.3525
SPO-PT03096_06001_100,PM2.5,9.203,2009,Background,rural,-8.4661,39.3525
SPO-PT03096_06001_100,PM2.5,11.105,2006,Background,rural,-8.4661,39.3525
SPO-PT04006_06001_100,PM2.5,9.26,2011,Background,rural,-7.3975,38.615
SPO-PT03099_06001_100,PM2.5,9.217,2008,Background,rural,-8.6906,38.6356
SPO-PT07001_06001_100,PM2.5,3.466,2011,Background,rural,-28.6314,38.605
SPO-PT01048_06001_100,PM2.5,10.714,2007,Background,rural,-7.7908,41.3714
SPO-PT01048_06001_100,PM2.5,10.886,2006,Background,rural,-7.7908,41.3714
SPO-PT06007_06001_100,PM2.5,5.663,2007,Traffic,suburban,-16.332,33.0628
SPO-PT06007_06001_100,PM2.5,6.943,2005,Traffic,suburban,-16.332,33.0628
SPO-PT06007_06001_100,PM2.5,1.119,2009,Traffic,suburban,-16.332,33.0628
SPO-PT06007_06001_100,PM2.5,1.778,2010,Traffic,suburban,-16.332,33.0628
SPO-PT06007_06001_100,PM2.5,2.406,2011,Traffic,suburban,-16.332,33.0628
SPO-PT02004_06001_100,PM2.5,24.674,2006,Industrial,suburban,-8.5672,40.7586
SPO-PT06007_06001_100,PM2.5,17.188,2004,Traffic,suburban,-16.332,33.0628
SPO-PT02004_06001_100,PM2.5,2.821,2004,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,15.386,2010,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,14.816,2009,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,17.178,2012,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,3.004,2003,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,16.213,2008,Industrial,suburban,-8.5672,40.7586
SPO-PT06007_06001_100,PM2.5,1.371,2008,Traffic,suburban,-16.332,33.0628
SPO-PT06007_06001_100,PM2.5,3.243,2006,Traffic,suburban,-16.332,33.0628
SPO-PT02004_06001_100,PM2.5,23.875,2007,Industrial,suburban,-8.5672,40.7586
SPO-PT02004_06001_100,PM2.5,26.387,2005,Industrial,suburban,-8.5672,40.7586
SPO-SK0021A_06001_100,PM2.5,19.536,2010,Traffic,urban,17.3632,48.6806
SPO-SK0031A_06001_100,PM2.5,26.116,2011,Background,urban,21.6876,48.8864
SPO-SK0039A_06001_100,PM2.5,30.406,2009,Background,urban,18.9214,49.0597
SPO-SK0022A_06001_100,PM2.5,18.131,2010,Background,urban,19.9516,48.5839
SPO-SK0025A_06001_100,PM2.5,44.838,2012,Background,urban,20.2404,48.6312
SPO-SK0039A_06001_100,PM2.5,20.69,2005,Background,urban,18.9214,49.0597
SPO-SK0037A_06001_100,PM2.5,22.715,2012,Background,urban,21.9137,48.9309
SPO-SK0030A_06001_100,PM2.5,19.131,2010,Background,urban,21.8376,48.874
SPO-SK0021A_06001_100,PM2.5,19.422,2012,Traffic,urban,17.3632,48.6806
SPO-SK0262A_06001_100,PM2.5,20.067,2010,Background,urban,19.1569,48.5582
SPO-SK0039A_06001_100,PM2.5,25.722,2011,Background,urban,18.9214,49.0597
SPO-SK0022A_06001_100,PM2.5,24.118,2011,Background,urban,19.9516,48.5839
SPO-SK0027A_06001_100,PM2.5,25.414,2011,Background,urban,18.7564,48.7331
SPO-SK0012A_06001_100,PM2.5,31.958,2006,Background,urban,18.6231,48.7697
SPO-SK0031A_06001_100,PM2.5,19.711,2010,Background,urban,21.6876,48.8864
SPO-SK0025A_06001_100,PM2.5,22.019,2010,Background,urban,20.2404,48.6312
SPO-SK0050A_06001_100,PM2.5,28.837,2012,Background,urban,18.6281,48.7827
SPO-SK0008A_06001_100,PM2.5,31.577,2011,Background,urban,19.3025,49.079
SPO-SK0262A_06001_100,PM2.5,26.512,2011,Background,urban,19.1569,48.5582
SPO-SK0037A_06001_100,PM2.5,19.438,2010,Background,urban,21.9137,48.9309
SPO-SK0039A_06001_100,PM2.5,18.285,2012,Background,urban,18.9214,49.0597
SPO-SK0012A_06001_100,PM2.5,32.351,2005,Background,urban,18.6231,48.7697
SPO-SK0050A_06001_100,PM2.5,23.731,2008,Background,urban,18.6281,48.7827
SPO-SK0039A_06001_100,PM2.5,15.891,2004,Background,urban,18.9214,49.0597
SPO-SK0039A_06001_100,PM2.5,19.514,2007,Background,urban,18.9214,49.0597
SPO-SK0008A_06001_100,PM2.5,26.689,2010,Background,urban,19.3025,49.079
SPO-SK0268A_06001_100,PM2.5,16.839,2012,Background,urban,18.8425,48.5996
SPO-SK0050A_06001_100,PM2.5,23.812,2009,Background,urban,18.6281,48.7827
SPO-SK0021A_06001_100,PM2.5,23.803,2011,Traffic,urban,17.3632,48.6806
SPO-SK0268A_06001_100,PM2.5,22.329,2011,Background,urban,18.8425,48.5996
SPO-SK0027A_06001_100,PM2.5,24.389,2012,Background,urban,18.7564,48.7331
SPO-SK0031A_06001_100,PM2.5,21.543,2012,Background,urban,21.6876,48.8864
SPO-SK0039A_06001_100,PM2.5,22.272,2006,Background,urban,18.9214,49.0597
SPO-SK0262A_06001_100,PM2.5,22.313,2012,Background,urban,19.1569,48.5582
SPO-SK0050A_06001_100,PM2.5,28.002,2011,Background,urban,18.6281,48.7827
SPO-SK0008A_06001_100,PM2.5,28.963,2012,Background,urban,19.3025,49.079
SPO-SK0039A_06001_100,PM2.5,25.076,2010,Background,urban,18.9214,49.0597
SPO-SK0050A_06001_100,PM2.5,24.732,2010,Background,urban,18.6281,48.7827
SPO-SK0265A_06001_100,PM2.5,26.395,2012,Traffic,urban,20.8741,48.9156
SPO-SK0027A_06001_100,PM2.5,20.429,2010,Background,urban,18.7564,48.7331
SPO-SK0012A_06001_100,PM2.5,29.317,2003,Background,urban,18.6231,48.7697
SPO-SK0268A_06001_100,PM2.5,18.335,2010,Background,urban,18.8425,48.5996
SPO-SK0039A_06001_100,PM2.5,29.135,2003,Background,urban,18.9214,49.0597
SPO-SK0050A_06001_100,PM2.5,26.829,2007,Background,urban,18.6281,48.7827
SPO-SK0265A_06001_100,PM2.5,23.726,2010,Traffic,urban,20.8741,48.9156
SPO-SK0012A_06001_100,PM2.5,27.775,2004,Background,urban,18.6231,48.7697
SPO-SK0022A_06001_100,PM2.5,18.402,2012,Background,urban,19.9516,48.5839
SPO-SK0025A_06001_100,PM2.5,34.699,2011,Background,urban,20.2404,48.6312
SPO-SK0265A_06001_100,PM2.5,27.712,2011,Traffic,urban,20.8741,48.9156
SPO-SK0030A_06001_100,PM2.5,21.089,2012,Background,urban,21.8376,48.874
SPO-SK0037A_06001_100,PM2.5,26.854,2011,Background,urban,21.9137,48.9309
SPO-SK0039A_06001_100,PM2.5,23.58,2008,Background,urban,18.9214,49.0597
SPO-SK0030A_06001_100,PM2.5,24.117,2011,Background,urban,21.8376,48.874
SPO-FI00465_06001_100,PM2.5,7.748,2006,Traffic,urban,21.6183,63.0951
SPO-FI00465_06001_100,PM2.5,5.549,2009,Traffic,urban,21.6183,63.0951
SPO-FR13007_06001_100,PM2.5,15.96,2003,Background,urban,6.794,47.5103
SPO-FR13007_06001_100,PM2.5,13.992,2005,Background,urban,6.794,47.5103
SPO-EE0019A_06001_100,PM2.5,6.849,2010,Industrial,urban,27.2786,59.4097
SPO-FR07010_06001_100,PM2.5,13.027,2005,Traffic,urban,2.598,46.344
SPO-FI00833_06001_100,PM2.5,8.004,2011,Industrial,urban,24.4639,64.6787
SPO-FI00606_06001_100,PM2.5,7.651,2011,Traffic,urban,28.1843,61.0558
SPO-FI00465_06001_100,PM2.5,6.665,2004,Traffic,urban,21.6183,63.0951
SPO-FR13007_06001_100,PM2.5,21.991,2010,Background,urban,6.794,47.5103
SPO-FR23078_06001_100,PM2.5,9.389,2004,Background,urban,-0.8861,47.0544
SPO-FI00761_06001_100,PM2.5,6.274,2012,Background,urban,24.0628,60.2513
SPO-FR07010_06001_100,PM2.5,12.226,2002,Traffic,urban,2.598,46.344
SPO-FR17016_06001_1,PM2.5,11.458,2011,Background,urban,5.5568,46.6713
SPO-FR13007_06001_100,PM2.5,22.606,2009,Background,urban,6.794,47.5103
SPO-FR09103_6001,PM2.5,19.714,2008,Background,urban,0.1672,45.6474
SPO-FR32001_6001,PM2.5,15.278,2012,Traffic,urban,4.8473,46.7823
SPO-FR27004_6001,PM2.5,17.476,2012,Background,urban,4.8754,45.526
SPO-FR28028_6001,PM2.5,21.889,2011,Background,urban,2.6357,50.5354
SPO-FR01020_6001,PM2.5,22.371,2011,Background,urban,6.1569,49.3583
SPO-FR27004_6001,PM2.5,21.446,2011,Background,urban,4.8754,45.526
SPO-FR06009_6001,PM2.5,18.735,2012,Background,urban,3.2361,50.1725
SPO-FR10029_6001,PM2.5,19.097,2012,Background,urban,2.3663,50.9959
SPO-FR14042_6001,PM2.5,14.871,2011,Background,urban,4.9661,48.6458
SPO-FR14042_6001,PM2.5,13.937,2012,Background,urban,4.9661,48.6458
SPO-FR01020_6001,PM2.5,19.047,2009,Background,urban,6.1569,49.3583
SPO-FR01020_6001,PM2.5,18.697,2012,Background,urban,6.1569,49.3583
SPO_PL0518A_6001_001,PM2.5,42.377,2010,Background,urban,21.4546,49.7449
SPO_PL0518A_6001_001,PM2.5,29.776,2012,Background,urban,21.4546,49.7449
SPO_PL0518A_6001_001,PM2.5,36.324,2011,Background,urban,21.4546,49.7449
SPO_PL0523A_6001_001,PM2.5,28.351,2010,Background,urban,20.7156,50.4536
SPO_PL0535A_6001_001,PM2.5,14.654,2012,Background,urban,16.6925,53.7121
SPO_PL0134A_6001_001,PM2.5,28.689,2012,Background,urban,20.8375,52.1917
SPO-PT01024_06001_100,PM2.5,27.15,2005,Traffic,urban,-8.6186,41.2356
SPO-PT01024_06001_100,PM2.5,7.762,2009,Traffic,urban,-8.6186,41.2356
SPO-PT01044_06001_100,PM2.5,7.727,2011,Background,urban,-8.3761,41.2742
SPO_PL0535A_6001_001,PM2.5,17.736,2011,Background,urban,16.6925,53.7121
SPO_PL0565A_6001_001,PM2.5,24.486,2012,Background,urban,21.2774,50.429
SPO-PT01024_06001_100,PM2.5,8.734,2010,Traffic,urban,-8.6186,41.2356
SPO-PT01024_06001_100,PM2.5,5.513,2012,Traffic,urban,-8.6186,41.2356
SPO_PL0176A_6001_001,PM2.5,18.564,2011,Background,urban,19.9698,53.6925
SPO_PL0276A_6001_001,PM2.5,26.273,2010,Background,urban,22.1125,50.5299
SPO_PL0218A_6001_001,PM2.5,30.088,2012,Background,urban,18.2366,50.3496
SPO_PL0535A_6001_001,PM2.5,22.993,2010,Background,urban,16.6925,53.7121
SPO-PT01024_06001_100,PM2.5,7.84,2008,Traffic,urban,-8.6186,41.2356
SPO_PL0534A_6001_001,PM2.5,23.18,2011,Background,urban,14.8628,52.9263
SPO-PT01044_06001_100,PM2.5,7.288,2010,Background,urban,-8.3761,41.2742
SPO-PT01024_06001_100,PM2.5,21.966,2006,Traffic,urban,-8.6186,41.2356
SPO-PT01024_06001_100,PM2.5,5.488,2011,Traffic,urban,-8.6186,41.2356
SPO-PT01024_06001_100,PM2.5,21.302,2007,Traffic,urban,-8.6186,41.2356
SPO-PT01044_06001_100,PM2.5,5.392,2012,Background,urban,-8.3761,41.2742
SPO-PT01024_06001_100,PM2.5,25.936,2004,Traffic,urban,-8.6186,41.2356
SPO-PT01024_06001_100,PM2.5,24.269,2003,Traffic,urban,-8.6186,41.2356
SPO_PL0534A_6001_001,PM2.5,28.771,2010,Background,urban,14.8628,52.9263
SPO_PL0534A_6001_001,PM2.5,21.042,2012,Background,urban,14.8628,52.9263
SPO-PT01044_06001_100,PM2.5,8.202,2009,Background,urban,-8.3761,41.2742
SPO-FI00363_06001_100,PM2.5,7.627,2010,Background,urban,27.6695,62.8936
SPO-FI00425_06001_100,PM2.5,9.019,2007,Background,urban,24.9506,60.1874
SPO-FR04053_06001_100,PM2.5,27.991,2003,Traffic,suburban,2.2533,48.8503
SPO-FR04053_06001_100,PM2.5,26.228,2004,Traffic,suburban,2.2533,48.8503
SPO-FR11024_06001_100,PM2.5,14.274,2005,Background,suburban,3.084,50.6153
SPO-FR14009_06001_100,PM2.5,11.411,2005,Background,suburban,3.9928,49.2461
SPO-FR11024_06001_100,PM2.5,14.432,2001,Background,suburban,3.084,50.6153
SPO-FR04053_06001_100,PM2.5,28.578,2002,Traffic,suburban,2.2533,48.8503
SPO-FR14009_06001_100,PM2.5,13.125,2006,Background,suburban,3.9928,49.2461
SPO-FR14009_06001_100,PM2.5,13.393,2003,Background,suburban,3.9928,49.2461
SPO-FR04122_6001,PM2.5,19.525,2012,Traffic,suburban,2.6536,48.5281
SPO-FR04122_6001,PM2.5,22.501,2011,Traffic,suburban,2.6536,48.5281
SPO-FR12032_06001_100,PM2.5,16.138,2009,Traffic,urban,1.4458,43.5972
SPO-FR12032_06001_100,PM2.5,23.3,2010,Traffic,urban,1.4458,43.5972
SPO-FR10002_06001_100,PM2.5,47.25,2009,Traffic,urban,2.3736,51.0364
SPO-FR39004_06001_100,PM2.5,12.383,2003,Traffic,urban,-61.0536,14.6025
SPO-FR04058_6001,PM2.5,33.301,2011,Traffic,urban,2.3567,48.9253
SPO-FR23140_6001,PM2.5,17.879,2012,Traffic,urban,-1.5529,47.2044
SPO-FR12054_6001,PM2.5,18.611,2012,Traffic,urban,1.4682,43.6439
SPO-FR03006_6001,PM2.5,25.009,2011,Traffic,urban,5.3974,43.2764
SPO-FR23140_6001,PM2.5,12.893,2004,Traffic,urban,-1.5529,47.2044
SPO-FR08030_6001,PM2.5,18.62,2012,Traffic,urban,3.8988,43.6096
SPO-FR15039_6001,PM2.5,22.924,2010,Traffic,urban,5.7038,45.1584
SPO-FR07034_6001,PM2.5,16.449,2010,Traffic,urban,3.0963,45.7757
SPO-FR15039_6001,PM2.5,20.458,2005,Traffic,urban,5.7038,45.1584
SPO-FR07034_6001,PM2.5,13.306,2005,Traffic,urban,3.0963,45.7757
SPO-FR07034_6001,PM2.5,24.391,2008,Traffic,urban,3.0963,45.7757
SPO-FR36003_6001,PM2.5,16.919,2007,Traffic,urban,4.8898,44.9489
SPO-FR20013_6001,PM2.5,24.081,2012,Traffic,urban,4.8182,45.72
SPO-FR07034_6001,PM2.5,13.924,2012,Traffic,urban,3.0963,45.7757
SPO-FR03006_6001,PM2.5,20.254,2012,Traffic,urban,5.3974,43.2764
SPO-FR20013_6001,PM2.5,32.737,2010,Traffic,urban,4.8182,45.72
SPO-FR07034_6001,PM2.5,15.833,2009,Traffic,urban,3.0963,45.7757
SPO-FR36003_6001,PM2.5,21.079,2011,Traffic,urban,4.8898,44.9489
SPO-FR06006_6001,PM2.5,23.95,2008,Traffic,urban,3.5227,50.3642
SPO-FR06006_6001,PM2.5,16.997,2007,Traffic,urban,3.5227,50.3642
SPO-FR29428_6001,PM2.5,11.959,2004,Traffic,urban,4.4128,45.4221
SPO-FR36003_6001,PM2.5,21.478,2009,Traffic,urban,4.8898,44.9489
SPO-FR19002_6001,PM2.5,19.756,2010,Traffic,urban,-1.6659,48.1086
SPO-FR29428_6001,PM2.5,13.967,2005,Traffic,urban,4.4128,45.4221
SPO-FR29428_6001,PM2.5,15.501,2012,Traffic,urban,4.4128,45.4221
SPO-FR14013_6001,PM2.5,26.789,2011,Traffic,urban,4.0341,49.2477
SPO-FR16034_06001_100,PM2.5,16.333,2006,Traffic,urban,7.745,48.5904
SPO-FR10009_06001_100,PM2.5,44.75,2009,Background,urban,2.3258,51.01
SPO-FR33102_06001_100,PM2.5,10.234,2007,Background,urban,5.9186,45.5967
SPO-FR21007_06001_100,PM2.5,11.214,2005,Background,urban,-0.3589,49.1844
SPO-FR31004_06001_100,PM2.5,12.379,2004,Background,urban,-0.525,44.8356
SPO-FR33102_06001_100,PM2.5,18.071,2006,Background,urban,5.9186,45.5967
SPO-FR23113_06001_100,PM2.5,9.881,2002,Background,urban,-1.6151,47.2104
SPO-FR23137_06001_100,PM2.5,10.834,2005,Background,urban,-1.4888,47.2003
SPO-FR04055_06001_100,PM2.5,21.088,2009,Background,urban,2.3446,48.8621
SPO-FR04143_6001,PM2.5,11.571,2011,Background,urban,2.351,48.859
SPO-FR23120_6001,PM2.5,15.52,2004,Background,urban,-0.5561,47.4685
SPO-FR34025_06001_100,PM2.5,10.867,2007,Background,urban,0.6829,47.4191
SPO-FR34025_06001_100,PM2.5,11.124,2005,Background,urban,0.6829,47.4191
SPO-FR34024_6001,PM2.5,17.92,2008,Background,urban,0.6538,47.3441
SPO-FR40004_6001,PM2.5,11.781,2012,Background,urban,-52.3102,4.9322
SPO-FR38008_6001,PM2.5,7.21,2011,Background,urban,55.4539,-20.8846
SPO-FR08714_6001,PM2.5,15.32,2010,Background,urban,2.9005,42.6955
SPO-FR31013_6001,PM2.5,15.726,2008,Background,urban,-0.3911,43.3108
SPO-FR08016_6001,PM2.5,15.25,2004,Background,urban,3.8868,43.5915
SPO-FR35003_6001,PM2.5,11.034,2009,Background,urban,1.2569,45.8311
SPO-FR08016_6001,PM2.5,-0.106,2007,Background,urban,3.8868,43.5915
SPO-FR19012_6001,PM2.5,12.804,2008,Background,urban,-4.4866,48.3862
SPO-FR24009_6001,PM2.5,20.484,2009,Background,urban,7.0059,43.5584
SPO-FR20046_6001,PM2.5,13.529,2004,Background,urban,4.9247,45.7789
SPO-FR14033_6001,PM2.5,22.665,2012,Background,urban,4.0503,48.295
SPO-FR05086_06001_100,PM2.5,15.21,2009,Background,urban,0.1135,49.5195
SPO-FR04002_6001,PM2.5,13.152,2007,Background,urban,2.2947,48.9297
SPO-FR04002_6001,PM2.5,15.449,2012,Background,urban,2.2947,48.9297
SPO-FR04034_6001,PM2.5,15.6,2003,Background,urban,2.3758,48.7758
SPO-FR11029_06001_100,PM2.5,15.473,2004,Background,urban,3.0045,50.6324
SPO-FR25043_06001_100,PM2.5,14.265,2002,Background,urban,1.099,49.4005
SPO-FR23107_06001_100,PM2.5,11.236,2007,Background,urban,-1.5733,47.2528
SPO-FR04055_06001_100,PM2.5,13.645,2004,Background,urban,2.3446,48.8621
SPO-FR23113_06001_100,PM2.5,10.549,2004,Background,urban,-1.6151,47.2104
SPO-FR04002_6001,PM2.5,15.119,2003,Background,urban,2.2947,48.9297
SPO-FR04156_6001,PM2.5,14.913,2003,Background,urban,2.4525,48.9025
SPO-FR23174_06001_100,PM2.5,9.548,2006,Background,urban,0.196,47.9889
SPO-FR18044_06001_100,PM2.5,14.536,2005,Background,urban,2.2986,49.8994
SPO-FR04143_6001,PM2.5,16.335,2012,Background,urban,2.351,48.859
SPO-FR31004_06001_100,PM2.5,11.482,2006,Background,urban,-0.525,44.8356
SPO-FR04002_6001,PM2.5,13.345,2008,Background,urban,2.2947,48.9297
SPO-FR09003_6001,PM2.5,12.511,2012,Background,urban,-1.1536,46.1626
SPO-FR09009_6001,PM2.5,14.654,2009,Background,urban,0.3449,46.5831
SPO-FR23120_6001,PM2.5,15.991,2010,Background,urban,-0.5561,47.4685
SPO-FR09009_6001,PM2.5,15.525,2012,Background,urban,0.3449,46.5831
SPO-FR09009_6001,PM2.5,16.588,2011,Background,urban,0.3449,46.5831
SPO-FR31002_6001,PM2.5,15.723,2012,Background,urban,-0.5881,44.8006
SPO-FR17004_06001_100,PM2.5,12.916,2006,Background,urban,5.9716,47.222
SPO-FR31018_06001_100,PM2.5,12.738,2007,Background,urban,-1.5525,43.4614
SPO-FR04156_6001,PM2.5,14.168,2006,Background,urban,2.4525,48.9025
SPO-FR04156_6001,PM2.5,18.701,2010,Background,urban,2.4525,48.9025
SPO-FR23182_6001,PM2.5,13.235,2009,Background,urban,0.2214,47.9711
SPO-FR31016_6001,PM2.5,11.447,2011,Background,urban,-1.4881,43.4797
SPO-FR31013_6001,PM2.5,13.031,2003,Background,urban,-0.3911,43.3108
